invoice_id,user_id,plan_id,plan_amount,amount,user_amount,trans_id,location,discount,method,description,device_type,device_id,status,created_date,last_update,app_id,object_id,client
4483998,2283762,1392,100,0,0,1566272600-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:43:20","2019-08-20 10:43:20",APP001,,
4483997,2283762,1392,100,0,0,1566272572-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:42:52","2019-08-20 10:42:52",APP001,,
4483996,2283762,1392,100,0,0,1566272529-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:42:09","2019-08-20 10:42:09",APP001,,
4483995,2283762,1392,100,0,0,1566272509-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:41:49","2019-08-20 10:41:49",APP001,,
4483994,2283762,1392,100,0,0,1566272476-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:41:16","2019-08-20 10:41:16",APP001,,
4483993,2283762,1392,100,0,0,1566272340-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:39:00","2019-08-20 10:39:00",APP001,,
4483992,2283762,1392,100,0,0,1566272017-2283762,vn,0,giftcode,"Gói Combo 30 Ngày",Web,,1,"2019-08-20 10:33:37","2019-08-20 10:33:37",APP001,,
4483981,11720712,539,125,125,0,1565663182-11720712,othe,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-08-13 09:26:51","2019-08-13 09:26:51",APP001,,
4483980,9288294,539,125,125,0,1565595237-9288294,vn,0,direct,"Gói K+",,,1,"2019-08-12 14:33:59","2019-08-12 14:33:59",APP001,,
4483979,2353440,857,20,20,0,1565595233-2353440,vn,0,direct,"Gói Tắt Quảng Cáo",,,1,"2019-08-12 14:33:56","2019-08-12 14:33:56",APP001,,
4483978,9288294,539,125,125,0,1565593199-9288294,othe,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-08-12 14:00:14","2019-08-12 14:00:14",APP001,,
4483977,2353440,642,500,500,0,1565583983-2353440,othe,0,direct,"Gói Giải Trí",web-playfpt,unknow,1,"2019-08-12 11:26:47","2019-08-12 11:26:47",APP001,,
4483976,2353440,857,20,20,0,1565583865-2353440,othe,0,direct,"Gói Tắt Quảng Cáo",web-playfpt,unknow,1,"2019-08-12 11:25:17","2019-08-12 11:25:17",APP001,,
4483975,9288294,1392,100,100,0,1565583758-9288294,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-08-12 11:23:41","2019-08-12 11:23:41",APP001,,
4483974,9288294,1226,79,79,0,1565583722-9288294,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-08-12 11:22:12","2019-08-12 11:22:12",APP001,,
4483973,9288294,1226,79,79,0,1565583586-9288294,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-08-12 11:20:00","2019-08-12 11:20:00",APP001,,
4483972,9288294,1392,100,100,0,1565583459-9288294,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-08-12 11:17:47","2019-08-12 11:17:47",APP001,,
4483971,2353440,1308,300,300,0,1565583314-2353440,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-08-12 11:16:55","2019-08-12 11:16:55",APP001,,
4483970,9288294,539,125,125,0,1565583126-9288294,othe,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-08-12 11:12:30","2019-08-12 11:12:30",APP001,,
4483969,2353440,539,125,125,0,1565582940-2353440,othe,0,direct,"Gói K+",web-playfpt,unknow,1,"2019-08-12 11:10:04","2019-08-12 11:10:04",APP001,,
4483968,9288294,1226,79,79,0,1565582897-9288294,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-08-12 11:08:35","2019-08-12 11:08:35",APP001,,
4483907,7,18139,20,20,0,190806-15650739277,othe,0,direct,Game,fplay-smarttv-android,d31c2158da523d4a,1,"2019-08-06 13:45:39","2019-08-06 13:45:39",APP001,,
4483902,2681866,82,50,50,0,1564712088-2681866,othe,0,direct,"Gói Phim Đặc Sắc",web-playfpt,unknow,1,"2019-08-02 09:16:04","2019-08-02 09:16:04",APP001,,
4483901,11720707,82,50,50,0,1564650994-11720707,othe,0,direct,"Gói Phim Đặc Sắc",web-playfpt,unknow,1,"2019-08-01 16:17:52","2019-08-01 16:17:52",APP001,,
4483896,8309228,82,50,50,0,1564644709-8309228,othe,0,direct,"Gói Phim Đặc Sắc",web-playfpt,unknow,1,"2019-08-01 14:33:07","2019-08-01 14:33:07",APP001,,
4483895,2283762,639,50,50,0,1564644437-2283762,othe,0,direct,"Gói Giải Trí",web-playfpt,unknow,1,"2019-08-01 14:27:56","2019-08-01 14:27:56",APP001,,
4483892,2283762,856,20,0,0,1564625353-2283762,vn,0,giftcode,"Gói Tắt Quảng Cáo 30 ngày",web-playfpt,unknown,1,"2019-08-01 09:09:13","2019-08-01 09:09:13",APP001,,
4483891,2283762,856,20,0,0,1564625195-2283762,vn,0,giftcode,"Gói Tắt Quảng Cáo 30 ngày",web-playfpt,unknown,1,"2019-08-01 09:06:35","2019-08-01 09:06:35",APP001,,
4483890,2283762,856,20,0,0,1564625159-2283762,vn,0,giftcode,"Gói Tắt Quảng Cáo 30 ngày",web-playfpt,unknown,1,"2019-08-01 09:05:59","2019-08-01 09:05:59",APP001,,
4483889,2283762,856,20,0,0,1564625099-2283762,vn,0,giftcode,"Gói Tắt Quảng Cáo 30 ngày",web-playfpt,unknown,1,"2019-08-01 09:04:59","2019-08-01 09:04:59",APP001,,
4483888,2283762,856,20,0,0,1564624974-2283762,vn,0,giftcode,"Gói Tắt Quảng Cáo 30 ngày",web-playfpt,unknown,1,"2019-08-01 09:02:54","2019-08-01 09:02:54",APP001,,
4483887,2283762,856,20,0,0,1564624831-2283762,vn,0,giftcode,"Gói Tắt Quảng Cáo 30 ngày",web-playfpt,unknown,1,"2019-08-01 09:00:31","2019-08-01 09:00:31",APP001,,
4483806,11410822,1063,125,125,0,190723-156387137011410822,othe,0,direct,"Gói K+",android,69deb965404b8dcb,1,"2019-07-23 15:43:15","2019-07-23 15:43:15",APP001,,
4483800,2283762,1226,79,79,0,190723-15638700142283762,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-23 15:20:31","2019-07-23 15:20:31",APP001,,
4483799,2283762,1448,50,50,0,190723-15638698922283762,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-23 15:18:34","2019-07-23 15:18:34",APP001,,
4483798,12742801,1392,100,100,0,1563422967-12742801,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-07-18 11:10:54","2019-07-18 11:10:54",APP001,,
4483590,12741598,1402,100,100,0,1563417908-12741598,othe,0,direct,"Gói Combo",unknown,unknown,1,"2019-07-18 09:45:08","2019-07-18 09:45:08",APP001,,
4483534,5266901,1631,79,79,0,1563416654-5266901,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:06:19,1,"2019-07-18 09:24:14","2019-07-18 09:24:14",APP001,,
4483529,2092542,1631,79,79,0,1563416628-2092542,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:94:28,1,"2019-07-18 09:23:48","2019-07-18 09:23:48",APP001,,
4483501,12741349,1631,79,79,0,1563416375-12741349,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:A3:5D,1,"2019-07-18 09:19:35","2019-07-18 09:19:35",APP001,,
4483487,12741336,1631,79,79,0,1563416289-12741336,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:A5:31,1,"2019-07-18 09:18:09","2019-07-18 09:18:09",APP001,,
4483477,12741325,1631,79,79,0,1563416238-12741325,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:FB:E6,1,"2019-07-18 09:17:18","2019-07-18 09:17:18",APP001,,
4483439,12684487,238,29,29,0,1563415959-12684487,vn,0,direct,"Tấm Cám: Chuyện Chưa Kể",smarttv-ss-nextgen,unknow,1,"2019-07-18 09:12:44","2019-07-18 09:12:44",APP001,,
4483410,12741227,1631,79,79,0,1563415751-12741227,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:7C:A6,1,"2019-07-18 09:09:12","2019-07-18 09:09:12",APP001,,
4483383,12740965,1631,79,79,0,1563415340-12740965,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:58:1D,1,"2019-07-18 09:02:20","2019-07-18 09:02:20",APP001,,
4483381,3204773,1631,79,79,0,1563415327-3204773,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:64:92,1,"2019-07-18 09:02:07","2019-07-18 09:02:07",APP001,,
4483376,12720528,1631,79,79,0,1563415103-12720528,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:8C:38,1,"2019-07-18 08:58:23","2019-07-18 08:58:23",APP001,,
4483371,12740954,1631,79,79,0,1563414862-12740954,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:9E:F4,1,"2019-07-18 08:54:22","2019-07-18 08:54:22",APP001,,
4483365,5097980,1631,79,79,0,1563414236-5097980,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:32:93,1,"2019-07-18 08:43:56","2019-07-18 08:43:56",APP001,,
4483362,9358974,1631,79,79,0,1563413893-9358974,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:E1:C6,1,"2019-07-18 08:38:13","2019-07-18 08:38:13",APP001,,
4483350,12740893,1218,79,79,0,1563413060-12740893,othe,0,direct,"Gói HBO GO",android,dd3a188da288ca2e,1,"2019-07-18 08:25:25","2019-07-18 08:25:25",APP001,,
4483346,2330840,1631,79,79,0,1563412926-2330840,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:1F:EA,1,"2019-07-18 08:22:07","2019-07-18 08:22:07",APP001,,
4483340,12740861,1631,79,79,0,1563412640-12740861,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:A8:EC,1,"2019-07-18 08:17:20","2019-07-18 08:17:20",APP001,,
4483336,5302436,1452,50,50,0,1563411825-5302436,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:14:FB:45,1,"2019-07-18 08:05:32","2019-07-18 08:05:32",APP001,,
4483332,12591333,1631,79,79,0,1563411734-12591333,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:64:95,1,"2019-07-18 08:02:14","2019-07-18 08:02:14",APP001,,
4483318,1767259,1224,79,79,0,1563410908-1767259,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-18 07:49:24","2019-07-18 07:49:24",APP001,,
4483297,7563343,1484,230,0,0,1563409396-7563343,vn,0,giftcode,"Giftcode Gói HBO GO 90 Ngày",fplay-ottbox-2019,FC:D5:D9:25:D7:B4,1,"2019-07-18 07:23:16","2019-07-18 07:23:16",APP001,,
4483289,2696555,1218,79,79,0,1563408013-2696555,othe,0,direct,"Gói HBO GO",android,ee0f1d36a0d3bb9e,1,"2019-07-18 07:01:05","2019-07-18 07:01:05",APP001,,
4483287,12175098,1631,79,79,0,1563407836-12175098,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:50:4E,1,"2019-07-18 06:57:16","2019-07-18 06:57:16",APP001,,
4483284,369554,1517,600,600,0,1563407466-369554,vn,0,direct,"Gói Combo",fplay-ottbox-sdmc,FC:D5:D9:15:B7:62,1,"2019-07-18 06:51:13","2019-07-18 06:51:13",APP001,,
4483276,8320166,1448,50,50,0,1563406125-8320166,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-18 06:30:09","2019-07-18 06:30:09",APP001,,
4483275,3474010,1484,230,0,0,1563406068-3474010,vn,0,giftcode,"Giftcode Gói HBO GO 90 Ngày",android,8fef0cdabb36f262,1,"2019-07-18 06:27:48","2019-07-18 06:27:48",APP001,,
4483269,12678051,1631,79,79,0,1563404811-12678051,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:96:A6,1,"2019-07-18 06:06:51","2019-07-18 06:06:51",APP001,,
4483260,6283467,1448,50,50,0,1563402068-6283467,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-18 05:22:04","2019-07-18 05:22:04",APP001,,
4483255,12552262,1441,1200,1200,0,1563399251-12552262,othe,0,direct,"Gói Combo",smarttv-ss-nextgen,unknow,1,"2019-07-18 04:34:16","2019-07-18 04:34:16",APP001,,
4483240,12734693,1449,50,50,0,1563392910-12734693,othe,0,direct,"Gói HBO GO",android,41981f11073c25a4,1,"2019-07-18 02:48:31","2019-07-18 02:48:31",APP001,,
4481951,12740110,313,15,15,0,1563389177-12740110,vn,0,direct,"Indiana Jones: Vương Quốc Sọ Người",smarttv-ss-nextgen,unknow,1,"2019-07-18 01:46:22","2019-07-18 01:46:22",APP001,,
4481269,12708811,1478,230,230,0,1563388350-12708811,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-18 01:33:34","2019-07-18 01:33:34",APP001,,
4480158,330276,1219,79,79,0,1563387533-330276,othe,0,direct,"Gói HBO GO",ios,A685BD38-0F18-4676-B6C4-23CFED97DC6C,1,"2019-07-18 01:19:02","2019-07-18 01:19:02",APP001,,
4479866,12739842,1450,50,50,0,1563387409-12739842,othe,0,direct,"Gói HBO GO",ios,7E6C8A34-A9AE-46C2-BAF6-81BAEA15A706,1,"2019-07-18 01:16:50","2019-07-18 01:16:50",APP001,,
4479101,6014612,1452,50,50,0,1563386960-6014612,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:15:E2:54,1,"2019-07-18 01:10:49","2019-07-18 01:10:49",APP001,,
4478259,5187901,1234,79,79,0,1563385150-5187901,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-18 00:39:10","2019-07-18 00:39:10",APP001,,
4478258,12739305,291,19,19,0,1563384900-12739305,vn,0,direct,"Lính Thủy Đánh Bộ 4: Mục Tiêu Di Động",smarttv-ss-nextgen,unknow,1,"2019-07-18 00:35:04","2019-07-18 00:35:04",APP001,,
4478257,12739305,821,500,500,0,1563384503-12739305,vn,0,direct,"Gói Phim Đặc Sắc",smarttv-ss-nextgen,unknow,1,"2019-07-18 00:28:28","2019-07-18 00:28:28",APP001,,
4478252,3316346,183,19,19,0,1563383782-3316346,othe,0,direct,"Bí Mật Ngôi Mộ Cổ: Cái Nôi Của Sự Sống",smarttv-sony-android,04:5D:4B:38:B9:7F,1,"2019-07-18 00:18:27","2019-07-18 00:18:27",APP001,,
4478241,12739663,1450,50,50,0,1563383026-12739663,othe,0,direct,"Gói HBO GO",ios,B67B8100-52B4-46E5-B3AB-8C9BDC19F886,1,"2019-07-18 00:05:06","2019-07-18 00:05:06",APP001,,
4478239,6332687,1455,50,50,0,1563383002-6332687,vn,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-18 00:03:27","2019-07-18 00:03:27",APP001,,
4478238,10789883,1452,50,50,0,1563382552-10789883,,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:1B:FA:82,1,"2019-07-18 00:02:48","2019-07-18 00:02:48",APP001,,
4478236,5925313,1455,50,50,0,1563382652-5925313,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 23:59:12","2019-07-17 23:59:12",APP001,,
4478231,12538092,1631,79,79,0,1563382490-12538092,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:1A:54,1,"2019-07-17 23:54:50","2019-07-17 23:54:50",APP001,,
4478224,9058761,1452,50,50,0,1563381682-9058761,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:18:91:F2,1,"2019-07-17 23:42:26","2019-07-17 23:42:26",APP001,,
4478221,12739305,299,19,19,0,1563381455-12739305,vn,0,direct,"Quý Bà Điệp Viên",smarttv-ss-nextgen,unknow,1,"2019-07-17 23:37:40","2019-07-17 23:37:40",APP001,,
4478213,10109467,1452,50,50,0,1563380820-10109467,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:18:7A:29,1,"2019-07-17 23:27:35","2019-07-17 23:27:35",APP001,,
4478211,626953,1452,50,50,0,1563380698-626953,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:1B:F2:57,1,"2019-07-17 23:25:52","2019-07-17 23:25:52",APP001,,
4478200,4429229,1392,100,100,0,1563380004-4429229,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-07-17 23:13:40","2019-07-17 23:13:40",APP001,,
4478199,10198562,1452,50,50,0,1563379985-10198562,vn,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:18:BA:74,1,"2019-07-17 23:13:10","2019-07-17 23:13:10",APP001,,
4478197,12723913,208,19,19,0,1563379816-12723913,vn,0,direct,"Đại Chiến Robot: Bại Binh Phục Hận",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 23:10:49","2019-07-17 23:10:49",APP001,,
4478195,12739074,238,29,29,0,1563379626-12739074,othe,0,direct,"Tấm Cám: Chuyện Chưa Kể",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 23:07:47","2019-07-17 23:07:47",APP001,,
4478191,3518876,1434,1200,1200,0,1563379478-3518876,othe,0,direct,"Gói Combo",web-playfpt,unknow,1,"2019-07-17 23:05:42","2019-07-17 23:05:42",APP001,,
4478183,12546614,1234,79,79,0,1563379065-12546614,othe,0,direct,"Gói HBO GO",unknown,unknown,1,"2019-07-17 22:57:45","2019-07-17 22:57:45",APP001,,
4478182,4808373,1452,50,50,0,1563378907-4808373,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:16:04:48,1,"2019-07-17 22:55:53","2019-07-17 22:55:53",APP001,,
4478177,1045441,1455,50,50,0,1563378511-1045441,vn,0,direct,"Gói HBO GO",smarttv-lg-nextgen,unknow,1,"2019-07-17 22:48:36","2019-07-17 22:48:36",APP001,,
4478176,12616772,249,29,29,0,1563378489-12616772,othe,0,direct,"Điệp Viên XXX: Phản Đòn",smarttv-sony-android,CC:98:8B:48:94:2A,1,"2019-07-17 22:48:15","2019-07-17 22:48:15",APP001,,
4478170,7658747,1631,79,79,0,1563378117-7658747,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:58:75,1,"2019-07-17 22:41:57","2019-07-17 22:41:57",APP001,,
4478168,9368926,1455,50,50,0,1563378004-9368926,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 22:40:44","2019-07-17 22:40:44",APP001,,
4478166,6497904,1473,230,230,0,1563377846-6497904,othe,0,direct,"Gói HBO GO",ios,D7EFF5B3-2DAE-4421-8292-0130C3BEC639,1,"2019-07-17 22:37:26","2019-07-17 22:37:26",APP001,,
4478160,12734632,1631,79,79,0,1563377758-12734632,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:1C:B5,1,"2019-07-17 22:35:58","2019-07-17 22:35:58",APP001,,
4478156,6542253,1631,79,79,0,1563377644-6542253,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:04:E5,1,"2019-07-17 22:34:04","2019-07-17 22:34:04",APP001,,
4478154,5880755,1224,79,79,0,1563377455-5880755,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 22:32:04","2019-07-17 22:32:04",APP001,,
4478137,3971427,1454,50,50,0,1563376956-3971427,othe,0,direct,"Gói HBO GO",smarttv-sony-android,10:4F:A8:C0:FA:BB,1,"2019-07-17 22:23:07","2019-07-17 22:23:07",APP001,,
4478136,11439902,1455,50,50,0,1563376944-11439902,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 22:22:44","2019-07-17 22:22:44",APP001,,
4478133,5743401,1455,50,50,0,1563376724-5743401,vn,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 22:18:49","2019-07-17 22:18:49",APP001,,
4478127,5636956,547,100,100,0,1563376662-5636956,vn,0,direct,"Gói Phim Đặc Sắc",fplay-ottbox-sdmc,FC:D5:D9:15:F0:80,1,"2019-07-17 22:17:48","2019-07-17 22:17:48",APP001,,
4478125,11920140,1455,50,50,0,190717-156337659711920140,othe,0,direct,"Gói HBO GO",smarttv-lg-nextgen,unknow,1,"2019-07-17 22:17:24","2019-07-17 22:17:24",APP001,,
4478107,12076117,1222,79,79,0,1563375862-12076117,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:49:53,1,"2019-07-17 22:05:21","2019-07-17 22:05:21",APP001,,
4478106,5339943,1224,79,79,0,1563375829-5339943,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 22:04:58","2019-07-17 22:04:58",APP001,,
4478098,12642968,1448,50,50,0,1563375615-12642968,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-17 22:01:22","2019-07-17 22:01:22",APP001,,
4478095,12737879,1218,79,79,0,1563375535-12737879,othe,0,direct,"Gói HBO GO",android,f5efd8a65d967c29,1,"2019-07-17 21:59:14","2019-07-17 21:59:14",APP001,,
4478087,12737857,1631,79,79,0,1563375406-12737857,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:D5:8B,1,"2019-07-17 21:56:46","2019-07-17 21:56:46",APP001,,
4478079,12171710,1631,79,79,0,1563375295-12171710,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:F5:06,1,"2019-07-17 21:54:55","2019-07-17 21:54:55",APP001,,
4478076,2671959,1450,50,50,0,1563375221-2671959,othe,0,direct,"Gói HBO GO",ios,3303B338-C372-40CE-8139-584CFD50643C,1,"2019-07-17 21:53:42","2019-07-17 21:53:42",APP001,,
4478063,6151548,1455,50,50,0,1563374903-6151548,othe,0,direct,"Gói HBO GO",smarttv-lg-nextgen,unknow,1,"2019-07-17 21:49:00","2019-07-17 21:49:00",APP001,,
4478061,7094510,971,474,0,0,1563374913-7094510,vn,0,giftcode,"Gói HBO GO 180 Ngày",smarttv-ss-nextgen-2014,unknown,1,"2019-07-17 21:48:33","2019-07-17 21:48:33",APP001,,
4478059,7503840,1452,50,50,0,1563374779-7503840,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:1B:B0:3C,1,"2019-07-17 21:47:44","2019-07-17 21:47:44",APP001,,
4478056,1968998,1484,230,0,0,1563374820-1968998,vn,0,giftcode,"Giftcode Gói HBO GO 90 Ngày",fplay-ottbox-2,0C:56:5C:59:03:6B,1,"2019-07-17 21:47:00","2019-07-17 21:47:00",APP001,,
4478054,2257997,1631,79,79,0,1563374809-2257997,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:25:D0:F0,1,"2019-07-17 21:46:49","2019-07-17 21:46:49",APP001,,
4478049,12447040,1224,79,79,0,1563374719-12447040,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen,unknow,1,"2019-07-17 21:45:56","2019-07-17 21:45:56",APP001,,
4478034,11964880,1221,79,79,0,1563374321-11964880,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:15:C6:CC,1,"2019-07-17 21:38:59","2019-07-17 21:38:59",APP001,,
4478033,2061506,709,29,29,0,1563374261-2061506,othe,0,direct,"Chiến Binh Báo Đen",smarttv-sony-android,10:4F:A8:08:38:D4,1,"2019-07-17 21:38:33","2019-07-17 21:38:33",APP001,,
4478031,7803557,1449,50,50,0,1563374243-7803557,othe,0,direct,"Gói HBO GO",android,bd2b7245af6559d5,1,"2019-07-17 21:37:56","2019-07-17 21:37:56",APP001,,
4478013,12733990,1631,79,79,0,1563373850-12733990,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:58:6D,1,"2019-07-17 21:30:50","2019-07-17 21:30:50",APP001,,
4478010,877327,1631,79,79,0,1563373848-877327,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:A5:D6,1,"2019-07-17 21:30:48","2019-07-17 21:30:48",APP001,,
4478000,8485313,1435,1200,1200,0,1563373663-8485313,othe,0,direct,"Gói Combo",android,814be10f94c3bbdf,1,"2019-07-17 21:28:01","2019-07-17 21:28:01",APP001,,
4477994,153555,1224,79,79,0,1563373407-153555,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen,unknow,1,"2019-07-17 21:23:54","2019-07-17 21:23:54",APP001,,
4477990,7290800,1222,79,79,0,1563373210-7290800,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:22:12:35,1,"2019-07-17 21:21:41","2019-07-17 21:21:41",APP001,,
4477987,6398448,1448,50,50,0,1563372801-6398448,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-17 21:19:07","2019-07-17 21:19:07",APP001,,
4477985,3339939,1219,79,79,0,1563373049-3339939,othe,0,direct,"Gói HBO GO",ios,BEA911E0-98DC-498C-88DA-9F3F80E40796,1,"2019-07-17 21:17:58","2019-07-17 21:17:58",APP001,,
4477982,975626,294,19,19,0,1563373045-975626,vn,0,direct,"Đại Hồng Thủy",fplay-smarttv-android,3C:59:1E:C5:41:9E,1,"2019-07-17 21:17:30","2019-07-17 21:17:30",APP001,,
4477981,4782641,1452,50,50,0,1563372988-4782641,othe,0,direct,"Gói HBO GO",fplay-ottbox-sdmc,FC:D5:D9:16:0F:43,1,"2019-07-17 21:17:18","2019-07-17 21:17:18",APP001,,
4477980,4463220,1454,50,50,0,1563372976-4463220,othe,0,direct,"Gói HBO GO",skyworth-smarttv-android,A4:E6:15:29:E8:88,1,"2019-07-17 21:16:40","2019-07-17 21:16:40",APP001,,
4477978,12736905,1631,79,79,0,1563372979-12736905,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:26:0E:45,1,"2019-07-17 21:16:19","2019-07-17 21:16:19",APP001,,
4477967,6464736,1448,50,50,0,1563372840-6464736,othe,0,direct,"Gói HBO GO",web-playfpt,unknow,1,"2019-07-17 21:14:25","2019-07-17 21:14:25",APP001,,
4477962,12729286,1454,50,50,0,1563372735-12729286,vn,0,direct,"Gói HBO GO",smarttv-sony-android,CC:98:8B:FD:33:6A,1,"2019-07-17 21:12:21","2019-07-17 21:12:21",APP001,,
4477955,5550769,1218,79,79,0,1563372385-5550769,othe,0,direct,"Gói HBO GO",android,698a74815df936b7,1,"2019-07-17 21:06:43","2019-07-17 21:06:43",APP001,,
4477944,10082642,1224,79,79,0,1563371985-10082642,othe,0,direct,"Gói HBO GO",smarttv-ss-nextgen-2014,unknow,1,"2019-07-17 21:00:55","2019-07-17 21:00:55",APP001,,
4477939,10081651,1396,100,100,0,1563371867-10081651,vn,0,direct,"Gói Combo",fplay-ottbox-sdmc,FC:D5:D9:18:69:35,1,"2019-07-17 20:57:53","2019-07-17 20:57:53",APP001,,
4477931,12602291,312,15,15,0,1563371605-12602291,othe,0,direct,"Bố Già 2",smarttv-sony-android,CC:98:8B:45:68:92,1,"2019-07-17 20:54:56","2019-07-17 20:54:56",APP001,,
4477922,12736258,1631,79,79,0,1563371454-12736258,othe,0,direct,"Gói HBO GO",fplay-ottbox-2019,FC:D5:D9:23:5E:4F,1,"2019-07-17 20:50:54","2019-07-17 20:50:54",APP001,,
